"sense"	"label"	"%"
"40709"	"260"	"90"
"40710"	"601"	"100"
"40711"	"37"	"60"
"40712"	"330"	"100"
"40713"	"78"	"100"
"40714"	"152"	"100"
"40715"	"511"	"60"
"40716"	"718"	"90"
"40717"	"239"	"90"
"40718"	"303"	"60"
"40719"	"134"	"100"
"40720"	"27"	"60"
"40721"	"78"	"100"
"40722"	"193"	"100"
"40723"	"537"	"100"
"40724"	"270"	"100"
"40725"	"27"	"90"
"40727"	"270"	"100"
"40728"	"885"	"80"
"40730"	"818"	"100"
"40731"	"842"	"90"
"40732"	"823"	"60"
"40733"	"454"	"60"
"40734"	"454"	"60"
"40735"	"454"	"60"
"40736"	"537"	"60"
"40737"	"453"	"60"
"40738"	"180"	"100"
"40739"	"584"	"80"
"40740"	"584"	"90"
"40741"	"416"	"90"
"40742"	"152"	"90"
"40744"	"182"	"90"
"40745"	"291"	"100"
"40746"	"391"	"60"
"40747"	"506"	"60"
"40748"	"44"	"90"
"40749"	"45"	"90"
"40750"	"260"	"60"
"40751"	"595"	"60"
"40752"	"652"	"100"
"40753"	"10"	"100"
"40754"	"703"	"90"
"40755"	"303"	"60"
"40756"	"303"	"60"
"40757"	"330"	"100"
"40760"	"330"	"90"
"40761"	"330"	"100"
"40762"	"152"	"100"
"40763"	"873"	"100"
"40764"	"152"	"100"
"40765"	"152"	"100"
"40766"	"703"	"90"
"40767"	"330"	"100"
"40769"	"703"	"90"
"40770"	"718"	"90"
"40772"	"330"	"100"
"40773"	"823"	"100"
"40776"	"37"	"60"
"40777"	"718"	"90"
"40778"	"653"	"100"
"40779"	"37"	"60"
"40780"	"792"	"100"
"40781"	"202"	"80"
"40782"	"506"	"90"
"40786"	"754"	"100"
"40787"	"734"	"60"
"40788"	"651"	"100"
"40795"	"368"	"100"
"40796"	"506"	"100"
"40797"	"848"	"100"
"40798"	"848"	"100"
"40799"	"368"	"100"
"40800"	"754"	"100"
"40801"	"368"	"100"
"40802"	"64"	"100"
"40804"	"526"	"100"
"40805"	"859"	"90"
"40806"	"151"	"100"
"40808"	"37"	"60"
"40809"	"203"	"90"
"40810"	"517"	"80"
"40811"	"738"	"60"
"40812"	"180"	"90"
"40813"	"180"	"90"
"40817"	"363"	"90"
"40818"	"330"	"100"
"40819"	"562"	"60"
"40820"	"330"	"60"
"40821"	"330"	"60"
"40822"	"626"	"100"
"40823"	"113"	"100"
"40825"	"562"	"90"
"40826"	"330"	"80"
"40827"	"562"	"100"
"40829"	"395"	"90"
"40831"	"562"	"60"
"40833"	"503"	"100"
"40834"	"450"	"100"
"40835"	"303"	"60"
"40837"	"37"	"90"
"40838"	"385"	"100"
"40839"	"395"	"90"
"40841"	"152"	"60"
"40842"	"180"	"90"
"40843"	"61"	"100"
"40844"	"303"	"60"
"40845"	"37"	"60"
"40846"	"474"	"100"
"40848"	"37"	"80"
"40849"	"734"	"60"
"40850"	"718"	"60"
"40854"	"283"	"90"
"40855"	"78"	"100"
"40856"	"488"	"100"
"40858"	"741"	"60"
"40859"	"710"	"90"
"40860"	"64"	"90"
"40861"	"842"	"100"
"40863"	"747"	"100"
"40865"	"393"	"80"
"40867"	"399"	"90"
"40868"	"37"	"60"
"40869"	"37"	"90"
"40873"	"848"	"100"
"40874"	"53"	"60"
"40875"	"454"	"100"
"40876"	"699"	"90"
"40877"	"152"	"60"
"40878"	"844"	"60"
"40879"	"413"	"100"
"40880"	"413"	"100"
"40881"	"711"	"90"
"40882"	"152"	"60"
"40883"	"38"	"90"
"40884"	"37"	"90"
"40885"	"113"	"90"
"40886"	"718"	"90"
"40887"	"152"	"90"
"40889"	"254"	"100"
"40890"	"150"	"80"
"40891"	"26"	"60"
"40892"	"395"	"90"
"40894"	"45"	"100"
"40895"	"167"	"60"
"40896"	"61"	"90"
"40897"	"735"	"90"
"40898"	"403"	"90"
"40899"	"741"	"60"
"40900"	"741"	"90"
"40901"	"383"	"100"
"40902"	"383"	"100"
"40903"	"383"	"100"
"40904"	"395"	"90"
"40905"	"705"	"100"
"40908"	"703"	"90"
"40909"	"711"	"60"
"40910"	"474"	"90"
"40911"	"779"	"90"
"40912"	"474"	"90"
"40913"	"474"	"100"
"40915"	"152"	"100"
"40919"	"580"	"60"
"40921"	"37"	"60"
"40923"	"383"	"100"
"40924"	"152"	"60"
"40925"	"152"	"100"
"40926"	"152"	"100"
"40927"	"403"	"60"
"40930"	"848"	"100"
"40931"	"303"	"60"
"40932"	"383"	"60"
"40934"	"867"	"80"
"40935"	"395"	"80"
"40936"	"395"	"90"
"40937"	"765"	"60"
"40938"	"844"	"80"
"40939"	"844"	"80"
"40942"	"416"	"90"
"40943"	"44"	"100"
"40944"	"699"	"90"
"40946"	"453"	"100"
"40947"	"841"	"100"
"40948"	"413"	"100"
"40949"	"27"	"90"
"40950"	"801"	"90"
"40951"	"402"	"100"
"40952"	"281"	"60"
"40953"	"177"	"60"
"40954"	"703"	"100"
"40955"	"383"	"100"
"40956"	"401"	"100"
"40958"	"383"	"100"
"40959"	"387"	"100"
"40960"	"52"	"100"
"40961"	"698"	"100"
"40962"	"383"	"100"
"40963"	"484"	"100"
"40964"	"492"	"100"
"40965"	"37"	"60"
"40967"	"401"	"100"
"40970"	"848"	"100"
"40971"	"383"	"100"
"40972"	"383"	"100"
"40973"	"446"	"60"
"40974"	"409"	"100"
"40975"	"889"	"100"
"40976"	"446"	"60"
"40977"	"31"	"90"
"40978"	"503"	"100"
"40979"	"364"	"90"
"40981"	"785"	"90"
"40982"	"537"	"90"
"40983"	"74"	"90"
"40985"	"44"	"90"
"40986"	"804"	"90"
"40987"	"303"	"60"
"40988"	"849"	"90"
"40989"	"180"	"90"
"40990"	"129"	"100"
"40991"	"869"	"90"
"40992"	"644"	"100"
"40994"	"656"	"90"
"40995"	"135"	"100"
"40996"	"63"	"100"
"40997"	"152"	"100"
"40998"	"595"	"60"
"40999"	"358"	"80"
"41000"	"825"	"90"
"41002"	"152"	"60"
"41003"	"330"	"90"
"41004"	"719"	"90"
"41005"	"63"	"100"
"41006"	"634"	"80"
"41007"	"180"	"90"
"41008"	"395"	"100"
"41009"	"634"	"90"
"41010"	"330"	"100"
"41011"	"383"	"100"
"41013"	"150"	"90"
"41014"	"260"	"60"
"41015"	"703"	"90"
"41016"	"330"	"100"
"41017"	"738"	"100"
"41018"	"113"	"90"
"41019"	"701"	"100"
"41020"	"627"	"90"
"41021"	"703"	"100"
"41022"	"113"	"100"
"41023"	"78"	"100"
"41024"	"791"	"60"
"41025"	"566"	"100"
"41026"	"663"	"60"
"41027"	"78"	"100"
"41028"	"718"	"90"
"41030"	"754"	"90"
"41031"	"61"	"90"
"41032"	"180"	"90"
"41033"	"734"	"90"
"41034"	"734"	"60"
"41035"	"113"	"60"
"41036"	"12"	"60"
"41037"	"599"	"90"
"41039"	"537"	"90"
"41040"	"152"	"100"
"41041"	"537"	"100"
"41042"	"37"	"90"
"41043"	"152"	"100"
"41044"	"37"	"90"
"41046"	"718"	"90"
"41047"	"698"	"100"
"41048"	"698"	"100"
"41049"	"37"	"90"
"41050"	"151"	"60"
"41051"	"551"	"90"
"41052"	"739"	"90"
"41053"	"698"	"60"
"41054"	"50"	"90"
"41055"	"739"	"90"
"41056"	"738"	"80"
"41057"	"44"	"100"
"41058"	"152"	"60"
"41059"	"779"	"100"
"41060"	"151"	"60"
"41061"	"37"	"90"
"41062"	"413"	"90"
"41063"	"749"	"90"
"41065"	"37"	"60"
"41066"	"369"	"100"
"41067"	"875"	"100"
"41070"	"152"	"60"
"41071"	"152"	"60"
"41072"	"152"	"100"
"41073"	"152"	"90"
"41074"	"734"	"90"
"41075"	"158"	"90"
"41076"	"181"	"100"
"41078"	"506"	"60"
"41079"	"702"	"100"
"41080"	"61"	"60"
"41083"	"152"	"60"
"41084"	"614"	"100"
"41085"	"614"	"100"
"41086"	"779"	"60"
"41087"	"779"	"100"
"41089"	"779"	"100"
"41090"	"364"	"90"
"41091"	"624"	"90"
"41096"	"779"	"90"
"41097"	"779"	"60"
"41099"	"779"	"80"
"41100"	"779"	"100"
"41101"	"37"	"60"
"41102"	"779"	"90"
"41103"	"690"	"100"
"41105"	"306"	"90"
"41106"	"61"	"100"
"41107"	"868"	"60"
"41110"	"780"	"90"
"41111"	"594"	"90"
"41112"	"399"	"90"
"41113"	"180"	"90"
"41114"	"739"	"90"
"41115"	"739"	"90"
"41116"	"739"	"90"
"41117"	"537"	"80"
"41118"	"136"	"90"
"41119"	"238"	"90"
"41120"	"291"	"90"
"41121"	"12"	"60"
"41123"	"113"	"60"
"41124"	"734"	"60"
"41125"	"779"	"60"
"41126"	"488"	"90"
"41127"	"589"	"90"
"41128"	"738"	"80"
"41129"	"37"	"60"
"41130"	"37"	"60"
"41131"	"601"	"80"
"41132"	"739"	"90"
"41133"	"738"	"80"
"41135"	"194"	"90"
"41136"	"848"	"100"
"41137"	"399"	"90"
"41138"	"551"	"80"
"41139"	"737"	"80"
"41140"	"348"	"60"
"41141"	"734"	"90"
"41142"	"37"	"60"
"41144"	"332"	"80"
"41146"	"825"	"80"
"41147"	"734"	"100"
"41149"	"27"	"80"
"41150"	"64"	"90"
"41151"	"61"	"90"
"41152"	"37"	"90"
"41153"	"779"	"80"
"41154"	"37"	"90"
"41156"	"702"	"80"
"41157"	"152"	"100"
"41158"	"506"	"60"
"41159"	"486"	"90"
"41160"	"284"	"60"
"41161"	"554"	"80"
"41165"	"37"	"60"
"41166"	"78"	"100"
"41167"	"291"	"100"
"41168"	"37"	"90"
"41169"	"102"	"100"
"41170"	"945"	"100"
"41171"	"945"	"100"
"41172"	"212"	"60"
"41173"	"182"	"100"
"41174"	"37"	"60"
"41175"	"395"	"90"
"41176"	"113"	"60"
"41177"	"113"	"60"
"41178"	"391"	"90"
"41179"	"166"	"80"
"41183"	"562"	"80"
"41184"	"37"	"90"
"41185"	"37"	"60"
"41186"	"113"	"100"
"41187"	"45"	"100"
"41188"	"703"	"90"
"41189"	"800"	"80"
"41190"	"735"	"80"
"41192"	"738"	"90"
"41193"	"734"	"100"
"41194"	"594"	"100"
"41195"	"624"	"80"
"41196"	"89"	"90"
"41197"	"718"	"60"
"41198"	"734"	"90"
"41199"	"152"	"90"
"41200"	"37"	"60"
"41201"	"37"	"80"
"41202"	"330"	"100"
"41203"	"819"	"100"
"41204"	"61"	"90"
"41205"	"158"	"90"
"41207"	"634"	"90"
"41208"	"151"	"90"
"41209"	"283"	"90"
"41210"	"698"	"100"
"41212"	"651"	"100"
"41213"	"683"	"100"
"41214"	"750"	"60"
"41215"	"718"	"60"
"41216"	"634"	"90"
"41217"	"719"	"90"
"41218"	"926"	"60"
"41219"	"719"	"90"
"41220"	"12"	"90"
"41221"	"37"	"90"
"41222"	"37"	"90"
"41223"	"37"	"90"
"41224"	"703"	"100"
"41225"	"395"	"90"
"41226"	"355"	"100"
"41227"	"734"	"90"
"41229"	"152"	"90"
"41230"	"330"	"100"
"41231"	"734"	"90"
"41232"	"180"	"100"
"41233"	"281"	"60"
"41234"	"383"	"100"
"41235"	"718"	"90"
"41236"	"588"	"90"
"41237"	"180"	"90"
"41238"	"177"	"60"
"41239"	"751"	"90"
"41240"	"753"	"100"
"41241"	"486"	"90"
"41242"	"63"	"60"
"41243"	"330"	"100"
"41244"	"618"	"100"
"41245"	"37"	"90"
"41246"	"671"	"100"
"41247"	"55"	"90"
"41248"	"37"	"90"
"41249"	"37"	"60"
"41250"	"416"	"100"
"41251"	"37"	"90"
"41252"	"37"	"90"
"41253"	"151"	"100"
"41254"	"753"	"90"
"41255"	"652"	"60"
"41256"	"151"	"60"
"41257"	"719"	"100"
"41258"	"37"	"90"
"41259"	"726"	"90"
"41260"	"37"	"60"
"41261"	"627"	"90"
"41262"	"151"	"60"
"41263"	"37"	"90"
"41264"	"728"	"90"
"41265"	"303"	"60"
"41267"	"698"	"100"
"41268"	"718"	"90"
"41269"	"377"	"60"
"41270"	"270"	"60"
"41271"	"63"	"90"
"41272"	"151"	"90"
"41273"	"113"	"100"
"41274"	"634"	"100"
"41275"	"562"	"80"
"41276"	"152"	"90"
"41277"	"395"	"90"
"41278"	"395"	"90"
"41279"	"181"	"90"
"41280"	"765"	"90"
"41281"	"37"	"60"
"41282"	"281"	"60"
"41283"	"37"	"60"
"41284"	"78"	"100"
"41285"	"78"	"100"
"41288"	"78"	"100"
"41291"	"562"	"60"
"41294"	"873"	"100"
"41296"	"873"	"100"
"41297"	"152"	"90"
"41300"	"719"	"60"
"41303"	"51"	"60"
"41304"	"201"	"60"
"41308"	"152"	"90"
"41309"	"151"	"60"
"41310"	"182"	"90"
"41311"	"61"	"90"
"41312"	"113"	"60"
"41313"	"554"	"90"
"41314"	"45"	"100"
"41315"	"750"	"90"
"41316"	"551"	"70"
"41317"	"791"	"100"
"41318"	"487"	"90"
"41319"	"553"	"80"
"41321"	"334"	"90"
"41322"	"844"	"60"
"41323"	"150"	"90"
"41325"	"113"	"100"
"41326"	"580"	"90"
"41327"	"225"	"100"
"41328"	"225"	"60"
"41329"	"698"	"100"
"41330"	"151"	"60"
"41331"	"912"	"80"
"41332"	"151"	"90"
"41333"	"125"	"100"
"41334"	"580"	"60"
"41336"	"747"	"90"
"41337"	"281"	"100"
"41338"	"446"	"100"
"41339"	"446"	"100"
"41340"	"447"	"100"
"41341"	"912"	"100"
"41342"	"270"	"60"
"41343"	"394"	"60"
"41344"	"152"	"100"
"41345"	"270"	"100"
"41346"	"793"	"100"
"41347"	"37"	"90"
"41348"	"303"	"60"
"41351"	"779"	"100"
"41352"	"152"	"100"
"41353"	"330"	"90"
"41354"	"303"	"60"
"41355"	"779"	"100"
"41356"	"779"	"100"
"41357"	"190"	"90"
"41358"	"825"	"100"
"41359"	"825"	"100"
"41360"	"550"	"100"
"41361"	"823"	"100"
"41362"	"281"	"90"
"41363"	"698"	"100"
"41364"	"698"	"100"
"41365"	"698"	"100"
"41366"	"387"	"100"
"41367"	"825"	"90"
"41368"	"37"	"60"
"41369"	"303"	"60"
"41370"	"37"	"60"
"41371"	"719"	"90"
"41373"	"55"	"60"
"41374"	"551"	"90"
"41375"	"55"	"90"
"41376"	"580"	"90"
"41377"	"718"	"90"
"41379"	"45"	"90"
"41380"	"37"	"60"
"41381"	"698"	"100"
"41382"	"488"	"90"
"41383"	"634"	"90"
"41384"	"702"	"100"
"41388"	"154"	"60"
"41389"	"45"	"100"
"41390"	"330"	"60"
"41391"	"684"	"100"
"41392"	"718"	"60"
"41393"	"590"	"90"
"41394"	"734"	"90"
"41395"	"747"	"60"
"41396"	"698"	"100"
"41397"	"698"	"100"
"41398"	"849"	"100"
"41399"	"747"	"60"
"41400"	"621"	"100"
"41402"	"698"	"100"
"41403"	"698"	"100"
"41405"	"480"	"60"
"41406"	"152"	"60"
"41407"	"698"	"100"
"41408"	"698"	"100"
"41410"	"270"	"90"
"41411"	"825"	"90"
"41412"	"550"	"60"
"41414"	"152"	"90"
"41415"	"506"	"60"
"41416"	"698"	"90"
"41417"	"781"	"100"
"41418"	"347"	"60"
"41419"	"848"	"100"
"41420"	"859"	"100"
"41421"	"641"	"90"
"41422"	"800"	"60"
"41423"	"151"	"60"
"41424"	"588"	"90"
"41425"	"270"	"100"
"41427"	"595"	"90"
"41428"	"601"	"80"
"41429"	"413"	"100"
"41430"	"413"	"100"
"41431"	"526"	"90"
"41432"	"413"	"100"
"41433"	"37"	"60"
"41434"	"270"	"100"
"41435"	"270"	"100"
"41436"	"728"	"90"
"41438"	"55"	"90"
"41439"	"55"	"90"
"41440"	"152"	"90"
"41441"	"537"	"100"
"41442"	"698"	"100"
"41447"	"150"	"100"
"41449"	"152"	"90"
"41452"	"446"	"100"
"41453"	"634"	"100"
"41455"	"827"	"100"
"41456"	"827"	"80"
"41457"	"158"	"60"
"41458"	"141"	"100"
"41459"	"37"	"60"
"41460"	"37"	"90"
"41461"	"460"	"100"
"41462"	"651"	"100"
"41463"	"37"	"60"
"41464"	"37"	"90"
"41465"	"734"	"60"
"41466"	"718"	"90"
"41467"	"734"	"100"
"41468"	"167"	"60"
"41469"	"167"	"90"
"41471"	"12"	"90"
"41472"	"167"	"100"
"41473"	"698"	"100"
"41474"	"37"	"100"
"41475"	"55"	"60"
"41476"	"581"	"100"
"41477"	"167"	"100"
"41478"	"166"	"90"
"41479"	"37"	"100"
"41482"	"64"	"100"
"41483"	"654"	"100"
"41484"	"718"	"60"
"41485"	"44"	"100"
"41487"	"698"	"100"
"41489"	"698"	"100"
"41490"	"698"	"100"
"41491"	"698"	"100"
"41493"	"698"	"100"
"41494"	"698"	"100"
"41495"	"698"	"100"
"41496"	"698"	"100"
"41497"	"158"	"90"
"41498"	"698"	"100"
"41499"	"370"	"60"
"41500"	"719"	"60"
"41501"	"370"	"60"
"41502"	"718"	"90"
"41504"	"486"	"100"
"41505"	"260"	"60"
"41506"	"748"	"80"
"41507"	"957"	"100"
"41508"	"45"	"90"
"41509"	"765"	"60"
"41510"	"332"	"100"
"41511"	"178"	"80"
"41512"	"31"	"80"
"41513"	"37"	"90"
"41514"	"37"	"60"
"41515"	"195"	"100"
"41516"	"330"	"100"
"41517"	"719"	"90"
"41518"	"37"	"90"
"41519"	"727"	"90"
"41520"	"703"	"90"
"41521"	"37"	"60"
"41523"	"152"	"100"
"41524"	"152"	"60"
"41525"	"152"	"100"
"41526"	"37"	"60"
"41527"	"55"	"60"
"41530"	"655"	"100"
"41532"	"281"	"100"
"41533"	"594"	"100"
"41534"	"449"	"100"
"41535"	"63"	"90"
"41536"	"401"	"100"
"41537"	"401"	"100"
"41538"	"401"	"100"
"41540"	"698"	"100"
"41541"	"63"	"90"
"41542"	"561"	"60"
"41543"	"747"	"60"
"41544"	"303"	"60"
"41546"	"303"	"60"
"41547"	"303"	"60"
"41548"	"150"	"100"
"41549"	"63"	"90"
"41550"	"401"	"100"
"41551"	"591"	"60"
"41552"	"401"	"100"
"41553"	"63"	"80"
"41554"	"303"	"60"
"41556"	"332"	"100"
"41557"	"151"	"90"
"41558"	"498"	"100"
"41560"	"728"	"90"
"41561"	"726"	"90"
"41564"	"634"	"100"
"41565"	"185"	"100"
"41566"	"792"	"90"
"41567"	"487"	"90"
"41568"	"303"	"60"
"41570"	"61"	"60"
"41571"	"63"	"90"
"41572"	"37"	"60"
"41574"	"180"	"90"
"41576"	"45"	"60"
"41577"	"406"	"100"
"41578"	"406"	"100"
"41580"	"792"	"100"
"41581"	"152"	"100"
"41582"	"63"	"100"
"41583"	"152"	"90"
"41584"	"152"	"90"
"41585"	"152"	"90"
"41586"	"147"	"60"
"41587"	"754"	"90"
"41590"	"614"	"100"
"41591"	"391"	"100"
"41592"	"391"	"100"
"41593"	"37"	"90"
"41594"	"63"	"80"
"41596"	"181"	"90"
"41598"	"37"	"90"
"41599"	"37"	"90"
"41600"	"113"	"90"
"41601"	"12"	"100"
"41602"	"303"	"60"
"41603"	"180"	"100"
"41604"	"152"	"100"
"41605"	"225"	"100"
"41606"	"89"	"100"
"41607"	"12"	"100"
"41608"	"63"	"90"
"41609"	"537"	"100"
"41610"	"12"	"100"
"41611"	"703"	"60"
"41612"	"12"	"100"
"41613"	"281"	"100"
"41614"	"699"	"100"
"41615"	"348"	"60"
"41616"	"348"	"60"
"41617"	"152"	"60"
"41618"	"152"	"60"
"41619"	"182"	"60"
"41620"	"323"	"100"
"41621"	"684"	"100"
"41622"	"614"	"100"
"41623"	"181"	"60"
"41625"	"182"	"60"
"41626"	"874"	"100"
"41627"	"113"	"60"
"41628"	"747"	"100"
"41629"	"734"	"60"
"41630"	"734"	"60"
"41633"	"765"	"60"
"41634"	"738"	"100"
"41635"	"64"	"100"
"41636"	"206"	"100"
"41637"	"64"	"100"
"41638"	"64"	"100"
"41639"	"193"	"60"
"41640"	"63"	"90"
"41643"	"699"	"90"
"41644"	"119"	"100"
"41645"	"734"	"60"
"41646"	"303"	"60"
"41649"	"703"	"100"
"41650"	"282"	"90"
"41651"	"719"	"90"
"41652"	"61"	"80"
"41653"	"537"	"100"
"41654"	"827"	"100"
"41655"	"729"	"100"
"41656"	"591"	"80"
"41658"	"486"	"90"
"41659"	"37"	"90"
"41660"	"591"	"100"
"41661"	"206"	"100"
"41663"	"158"	"60"
"41664"	"526"	"60"
"41665"	"152"	"100"
"41666"	"805"	"90"
"41667"	"74"	"90"
"41668"	"753"	"100"
"41670"	"413"	"60"
"41671"	"371"	"100"
"41672"	"75"	"60"
"41673"	"537"	"90"
"41674"	"409"	"100"
"41675"	"371"	"90"
"41676"	"716"	"90"
"41677"	"413"	"100"
"41679"	"75"	"60"
"41680"	"152"	"90"
"41681"	"395"	"80"
"41683"	"537"	"90"
"41684"	"698"	"100"
"41685"	"698"	"100"
"41686"	"537"	"100"
"41687"	"537"	"100"
"41688"	"537"	"100"
"41689"	"849"	"100"
"41690"	"652"	"100"
"41691"	"136"	"100"
"41692"	"395"	"100"
"41693"	"281"	"100"
"41694"	"849"	"100"
"41695"	"152"	"60"
"41696"	"387"	"100"
"41698"	"37"	"90"
"41699"	"754"	"100"
"41700"	"1022"	"100"
"41701"	"303"	"60"
"41702"	"481"	"100"
"41703"	"672"	"90"
"41705"	"526"	"90"
"41706"	"136"	"100"
"41707"	"27"	"90"
"41708"	"450"	"60"
"41709"	"283"	"60"
"41710"	"37"	"60"
"41711"	"303"	"60"
"41712"	"63"	"60"
"41713"	"167"	"60"
"41714"	"409"	"100"
"41715"	"401"	"90"
"41716"	"409"	"100"
"41717"	"537"	"100"
"41718"	"450"	"60"
"41719"	"156"	"100"
"41720"	"698"	"100"
"41721"	"698"	"100"
"41722"	"601"	"100"
"41723"	"828"	"100"
"41724"	"151"	"60"
"41725"	"151"	"60"
"41727"	"424"	"90"
"41728"	"212"	"100"
"41729"	"303"	"90"
"41730"	"37"	"60"
"41731"	"290"	"80"
"41732"	"740"	"60"
"41733"	"401"	"60"
"41737"	"634"	"90"
"41738"	"152"	"80"
"41739"	"152"	"100"
"41740"	"152"	"90"
"41743"	"614"	"100"
"41744"	"391"	"100"
"41745"	"182"	"60"
"41746"	"537"	"100"
"41747"	"825"	"90"
"41748"	"823"	"90"
"41749"	"748"	"60"
"41750"	"182"	"100"
"41751"	"12"	"100"
"41752"	"37"	"90"
"41753"	"303"	"60"
"41754"	"150"	"100"
"41755"	"773"	"100"
"41756"	"386"	"100"
"41757"	"109"	"100"
"41758"	"12"	"80"
"41759"	"734"	"60"
"41760"	"49"	"90"
"41761"	"125"	"60"
"41762"	"698"	"100"
"41764"	"442"	"90"
"41766"	"719"	"90"
"41767"	"719"	"100"
"41770"	"387"	"100"
"41771"	"387"	"100"
"41772"	"387"	"100"
"41773"	"281"	"60"
"41774"	"37"	"60"
"41775"	"303"	"60"
"41776"	"182"	"100"
"41777"	"308"	"90"
"41779"	"383"	"100"
"41780"	"383"	"100"
"41781"	"303"	"90"
"41782"	"136"	"90"
"41787"	"386"	"100"
"41789"	"55"	"60"
"41791"	"152"	"90"
"41792"	"152"	"90"
"41793"	"413"	"60"
"41794"	"391"	"100"
"41795"	"734"	"60"
"41796"	"386"	"100"
"41797"	"386"	"100"
"41800"	"718"	"60"
"41801"	"303"	"60"
"41802"	"718"	"60"
"41803"	"413"	"90"
"41804"	"413"	"90"
"41805"	"152"	"90"
"41807"	"303"	"60"
"41808"	"849"	"90"
"41809"	"152"	"90"
"41811"	"152"	"90"
"41813"	"136"	"90"
"41817"	"136"	"90"
"41818"	"595"	"100"
"41819"	"136"	"90"
"41820"	"303"	"90"
"41821"	"152"	"90"
"41822"	"734"	"60"
"41823"	"152"	"90"
"41825"	"643"	"90"
"41826"	"206"	"100"
"41828"	"239"	"80"
"41829"	"525"	"90"
"41830"	"719"	"90"
"41831"	"735"	"90"
"41832"	"37"	"60"
"41833"	"136"	"90"
"41834"	"806"	"100"
"41835"	"406"	"100"
"41836"	"61"	"90"
"41837"	"180"	"90"
"41838"	"703"	"90"
"41839"	"303"	"60"
"41840"	"793"	"90"
"41841"	"595"	"60"
"41842"	"873"	"100"
"41845"	"703"	"90"
"41847"	"703"	"90"
"41850"	"63"	"60"
"41852"	"413"	"100"
"41854"	"303"	"60"
"41855"	"481"	"90"
"41856"	"748"	"60"
"41857"	"303"	"60"
"41858"	"751"	"100"
"41860"	"159"	"60"
"41861"	"125"	"100"
"41862"	"718"	"60"
"41863"	"230"	"100"
"41867"	"834"	"100"
"41868"	"644"	"60"
"41870"	"383"	"100"
"41871"	"303"	"60"
"41872"	"78"	"100"
"41873"	"78"	"100"
"41874"	"554"	"90"
"41875"	"718"	"60"
"41878"	"8"	"100"
"41879"	"828"	"100"
"41880"	"848"	"100"
"41882"	"849"	"100"
"41883"	"873"	"100"
"41884"	"377"	"90"
"41885"	"125"	"90"
"41886"	"56"	"90"
"41887"	"873"	"100"
"41888"	"754"	"90"
"41889"	"873"	"100"
"41891"	"751"	"100"
"41892"	"873"	"100"
"41893"	"391"	"80"
"41894"	"551"	"60"
"41895"	"873"	"100"
"41896"	"873"	"100"
"41898"	"383"	"100"
"41900"	"383"	"90"
"41903"	"915"	"100"
"41904"	"330"	"100"
"41905"	"150"	"80"
"41906"	"63"	"60"
"41907"	"152"	"100"
"41908"	"37"	"60"
"41909"	"718"	"70"
"41910"	"330"	"100"
"41911"	"754"	"90"
"41912"	"614"	"100"
"41913"	"180"	"100"
"41914"	"283"	"90"
"41915"	"364"	"90"
"41916"	"330"	"100"
"41917"	"703"	"90"
"41918"	"347"	"90"
"41919"	"703"	"100"
"41922"	"703"	"90"
"41923"	"180"	"90"
"41924"	"720"	"90"
"41925"	"391"	"100"
"41926"	"633"	"90"
"41928"	"703"	"90"
"41929"	"988"	"90"
"41930"	"703"	"90"
"41931"	"152"	"100"
"41932"	"988"	"90"
"41933"	"988"	"90"
"41934"	"703"	"90"
"41935"	"703"	"100"
"41937"	"583"	"90"
"41938"	"406"	"100"
"41939"	"406"	"100"
"41940"	"406"	"100"
"41941"	"703"	"100"
"41942"	"793"	"90"
"41943"	"703"	"100"
"41944"	"406"	"100"
"41945"	"406"	"100"
"41946"	"391"	"60"
"41947"	"406"	"100"
"41948"	"406"	"100"
"41949"	"406"	"100"
"41950"	"406"	"100"
"41951"	"406"	"100"
"41952"	"804"	"90"
"41953"	"37"	"90"
"41954"	"308"	"90"
"41955"	"27"	"90"
"41956"	"185"	"100"
"41957"	"571"	"60"
"41959"	"113"	"100"
"41960"	"37"	"60"
"41962"	"152"	"90"
"41963"	"330"	"100"
"41964"	"371"	"60"
"41965"	"754"	"60"
"41966"	"557"	"100"
"41967"	"562"	"90"
"41969"	"37"	"60"
"41972"	"521"	"100"
"41973"	"37"	"90"
"41974"	"37"	"90"
"41975"	"562"	"100"
"41976"	"303"	"90"
"41977"	"848"	"100"
"41978"	"55"	"90"
"41979"	"450"	"100"
"41980"	"689"	"100"
"41981"	"152"	"100"
"41982"	"37"	"60"
"41983"	"719"	"60"
"41984"	"718"	"90"
"41985"	"719"	"60"
"41987"	"185"	"100"
"41989"	"413"	"60"
"41991"	"554"	"60"
"41992"	"583"	"60"
"41993"	"206"	"100"
"41994"	"848"	"100"
"41995"	"391"	"80"
"41996"	"383"	"60"
"41997"	"182"	"80"
"41998"	"113"	"60"
"41999"	"413"	"100"
"42000"	"450"	"80"
"42002"	"413"	"90"
"42003"	"413"	"100"
"42004"	"44"	"60"
"42006"	"915"	"100"
"42007"	"406"	"100"
"42008"	"406"	"100"
"42009"	"363"	"90"
"42010"	"406"	"100"
"42012"	"154"	"60"
"42013"	"552"	"90"
"42014"	"823"	"100"
"42017"	"45"	"100"
"42019"	"591"	"100"
"42020"	"845"	"60"
"42022"	"753"	"100"
"42023"	"27"	"90"
"42024"	"225"	"100"
"42025"	"525"	"100"
"42026"	"413"	"60"
