"id"	"usagenote"	"POS"	"phraseolstruc"	"embededlex"	"othercharac"
"43792"	""	"23"	""	""	""
"43793"	""	"20"	""	""	"(28)"
"43794"	""	"63"	""	""	"(148)"
"43795"	""	"78"	"V Art NC (Prép.Obl_$2)"	"(29638,29255)"	"(166)"
"43796"	""	"78"	"V Prép.Obl Art NC"	"(27752,29255)"	"(166)"
"43797"	""	"92"	""	""	"(28,49,50)"
"43798"	""	"20"	""	""	"(28)"
"43799"	""	"21"	"NC Prép.Circ NC"	"(43086,45970)"	"(166)"
"43800"	"(10)"	"19"	""	""	"(44)"
"43801"	""	"63"	""	""	"(148)"
"43802"	"(10)"	"21"	"Adj NC Prép.Circ Art NC"	"(28757,29792,33833)"	"(28,166)"
"43804"	""	"63"	""	""	""
"43805"	""	"21"	"NC Prép.Circ NC"	"(29255,27518)"	"(167)"
"43806"	""	"22"	"Prép NC"	"(42948,50361)"	"(32,166,76)"
"43807"	""	"22"	"Prép Adj NC"	"(42948,39005,28905)"	"(32,166)"
"43808"	""	"78"	""	""	"(166)"
"43809"	""	"22"	"Prép NC"	"(42948,50332)"	"(32,167)"
"43810"	""	"78"	"V Art NC Prép Art NC"	"(28937,47533,43075)"	"(166)"
"43811"	"(10)"	"203"	"Conj Art NC V Art NC"	"(28902,43932,43075)"	"(32,166)"
"43812"	"(61)"	"78"	"Vpro Art NC (Prép.Loc_$2)"	"(39134,43075)"	"(166)"
"43813"	""	"21"	""	""	"(28,166)"
"43814"	""	"20"	""	""	"(28)"
"43815"	""	"19"	""	""	""
"43816"	""	"23"	""	""	""
"43817"	""	"20"	""	""	""
"43818"	""	"23"	""	""	""
"43819"	"(61)"	"20"	""	""	"(28)"
"43820"	""	"23"	""	""	""
"43821"	""	"23"	""	""	""
"43822"	""	"63"	""	""	""
"43823"	""	"63"	""	""	""
"43824"	""	"21"	"NC Prép NC"	"(34264,29656)"	"(28,166)"
"43825"	""	"22"	"Prép NC"	"(29255)"	"(31,166)"
"43826"	""	"21"	"NC Adj"	"(46136,34102)"	"(26,167)"
"43827"	""	"20"	""	""	"(28)"
"43828"	""	"20"	""	""	"(26)"
"43829"	""	"20"	""	""	"(28)"
"43830"	""	"20"	""	""	"(28)"
"43831"	""	"20"	""	""	"(28)"
"43832"	""	"20"	""	""	"(28)"
"43833"	""	"20"	""	""	"(28)"
"43834"	""	"20"	""	""	"(28)"
"43835"	""	"20"	""	""	"(28)"
"43836"	"(10)"	"20"	""	""	"(28)"
"43837"	""	"19"	""	""	""
"43838"	"(10)"	"20"	""	""	"(28)"
"43839"	""	"20"	""	""	"(26)"
"43841"	""	"20"	""	""	"(28)"
"43842"	""	"23"	""	""	""
"43843"	""	"22"	"Prép Adj NC"	"(42948,39005,29867)"	"(167)"
"43844"	"(10)"	"20"	"NC-NC"	"(43793,40245)"	"(28)"
"43845"	""	"23"	""	""	""
"43846"	""	"20"	""	""	"(26)"
"43847"	""	"20"	""	""	"(28)"
"43848"	""	"20"	""	""	"(28)"
"43849"	""	"20"	""	""	"(28)"
"43850"	""	"20"	"NC-NC"	"(29576,26570)"	"(28)"
"43851"	""	"23"	""	""	""
"43852"	""	"63"	""	""	"(148)"
"43853"	""	"63"	""	""	""
"43854"	""	"63"	""	""	""
"43855"	""	"82"	""	""	""
"43856"	""	"23"	""	""	""
"43857"	""	"20"	""	""	"(28)"
"43858"	""	"23"	""	""	"(71)"
"43860"	""	"20"	""	""	"(28,129)"
"43861"	""	"20"	""	""	"(28)"
"43862"	""	"20"	""	""	"(28)"
"43863"	""	"82"	""	""	""
"43864"	""	"21"	"NC Prép NC"	"(28247,26929)"	"(28,167)"
"43865"	""	"22"	"Prép NC"	"(26929)"	"(31,167)"
"43866"	""	"23"	""	""	""
"43867"	""	"22"	"Prép NC (Prép_$2)"	"(50406)"	"(166)"
"43868"	""	"155"	"Conj Art NC"	"(47939)"	"(32,166)"
"43869"	""	"21"	"NC Prép.Circ Art NC"	"(27814,26720)"	"(26,168)"
"43870"	""	"22"	"Prép Art NC Prép NC"	"(29536,28823,31255)"	"(32,166,131,98,76)"
"43871"	""	"21"	"NC Prép Art NC"	"(26929,45960)"	"(166)"
"43872"	""	"22"	"Prép NC"	"(38351,26720)"	"(31,166)"
"43873"	""	"20"	""	""	"(26)"
"43874"	""	"20"	""	""	"(26)"
"43875"	""	"20"	"NC-Prép-NC"	"(42569,26720)"	"(28)"
"43876"	""	"21"	"NC Prép NC"	"(46439,26720)"	"(28,167)"
"43877"	""	"21"	"NC Prép.Circ NC"	"(26720,27717)"	"(28,167)"
"43878"	""	"21"	"NC Prép.Circ NC"	"(26720,49841)"	"(32,166)"
"43879"	""	"19"	""	""	"(44)"
"43880"	""	"19"	""	""	"(44)"
"43881"	"(10)"	"19"	""	""	"(44)"
"43882"	""	"20"	""	""	"(26)"
"43883"	""	"20"	""	""	"(26)"
"43884"	""	"154"	"Adv Adj"	"(43801,48950)"	"(32,166)"
"43885"	""	"22"	"PhNC NC"	"(50875,26746)"	"(31,166)"
"43886"	""	"21"	"Adj NC"	"(46495,46498)"	"(166)"
"43887"	""	"21"	"NC Prép Art Num NC"	"(39128,29427,28466)"	"(28,167)"
"43888"	""	"21"	"NC Adj"	"(27232,34996)"	"(26,166)"
"43889"	""	"20"	""	""	"(28)"
"43890"	""	"22"	"Prép NC (Prép.Gén_$2)"	"(33901)"	"(166)"
"43891"	""	"64"	""	""	""
"43892"	""	"64"	""	""	""
"43893"	""	"78"	"V Art LocN (Prép_$2)"	"(38830,49095)"	"(166,98,72)"
"43894"	""	"19"	""	""	""
"43895"	""	"19"	""	""	"(232)"
"43896"	""	"19"	""	""	""
"43897"	""	"20"	"Adv-V"	"(43794,27429)"	"(28)"
"43898"	""	"20"	""	""	"(28)"
"43899"	""	"20"	""	""	"(28)"
"43900"	""	"20"	""	""	"(28)"
"43901"	""	"21"	"NC Npr"	"(28561,49380)"	"(28,166,129)"
"43902"	""	"19"	""	""	"(44)"
"43903"	""	"20"	""	""	"(28)"
"43904"	""	"21"	"NC Prép Npr"	"(28561,46903)"	"(28,167)"
"43905"	""	"20"	""	""	"(26)"
"43906"	""	"64"	""	""	""
"43907"	""	"19"	""	""	""
"43908"	""	"19"	""	""	""
"43910"	""	"20"	""	""	"(28)"
"43911"	""	"20"	""	""	"(28)"
"43912"	""	"20"	""	""	"(28)"
"43913"	""	"64"	""	""	""
"43914"	""	"20"	""	""	"(28)"
"43915"	""	"20"	""	""	"(28)"
"43916"	""	"23"	""	""	""
"43917"	"(6)"	"21"	"NC Adj"	"(27430,46098)"	"(28,168)"
"43918"	"(13)"	"164"	"Conj ProDét NC Clit V, ProPers ProImpers V ProDét NC."	"(29573,43932,34197,28561)"	"(166)"
"43919"	""	"21"	"NC Prép NC"	"(29560,26462)"	"(28,168,191)"
"43920"	""	"23"	""	""	""
"43921"	""	"20"	""	""	"(28)"
"43922"	""	"21"	"NC Prép V"	"(29558,38609)"	"(26,168)"
"43923"	""	"22"	"Prép Art NC"	"(29286)"	"(32,166)"
"43924"	""	"20"	""	""	"(28)"
"43925"	""	"21"	"NC Prép V"	"(28813,38609)"	"(26,167)"
"43926"	""	"78"	"V Prép Art NC ($2)"	"(26710,29646)"	"(166)"
"43927"	""	"20"	"Adj-NC"	"(39192,28561)"	"(28)"
"43928"	""	"20"	"Pfx-NC"	"(46524,43927)"	"(28)"
"43929"	"(6)"	"63"	""	""	""
"43930"	""	"63"	""	""	""
"43931"	""	"63"	""	""	""
"43932"	""	"23"	""	""	"(125)"
"43935"	""	"23"	""	""	""
"43936"	"(16,13)"	"20"	""	""	"(26)"
"43937"	""	"63"	""	""	""
"43938"	""	"19"	""	""	""
"43939"	""	"20"	""	""	"(28)"
"43940"	""	"21"	"Art NC (Prép_$1)"	"(43939)"	"(153,166)"
"43941"	""	"21"	"Art NC"	"(29744,43939)"	"(32,166)"
"43942"	""	"230"	""	""	""
"43943"	""	"21"	"NC Adj"	"(39094,29813)"	"(28,167)"
"43944"	"(160)"	"20"	""	""	"(26)"
"43946"	""	"19"	""	""	""
"43947"	""	"78"	"V Prép.Circ ProDét NC"	"(26452,27111,28878)"	"(166)"
"43948"	"(103)"	"20"	""	""	"(26)"
"43949"	""	"89"	"Adv Adv Conj Adv"	"(50233,43794,28217)"	"(166)"
"43950"	"(103)"	"20"	""	""	"(26)"
"43951"	""	"20"	"Adj-NC"	"(39192,29573)"	"(26)"
"43952"	""	"89"	"Adv Adv (Conj_$2)"	"(33114,43794)"	"(70,166)"
"43953"	""	"89"	"Adv Conj Adv"	"(50571,43794)"	"(166)"
"43954"	"(7)"	"20"	""	""	"(26)"
"43955"	""	"63"	""	""	""
"43956"	""	"20"	"Pfx-NC"	"(46524,43951)"	"(26)"
"43957"	""	"21"	"ProDét NC"	"(29573)"	"(26,166)"
"43958"	""	"22"	"Prép NC"	"(43349,27800)"	"(32,167)"
"43959"	""	"22"	"Prép NC"	"(32744)"	"(32,166)"
"43960"	""	"22"	"Prép NC"	"(28633,31038)"	"(32,166)"
"43961"	""	"22"	"Prép NC"	"(28633,48010)"	"(32,166)"
"43962"	""	"22"	"Prép NC"	"(43349,35414)"	"(32,167)"
"43963"	""	"22"	"Prép NC"	"(30274)"	"(32,166)"
"43964"	""	"22"	"Prép Art NC"	"(50265)"	"(32,167)"
"43965"	""	"20"	""	""	"(28)"
"43966"	""	"22"	"Prép NC Prép.Gén NC"	"(50242,50245)"	"(32,166)"
"43967"	""	"22"	"Prép NC"	"(43349,27025)"	"(32,166)"
"43968"	""	"22"	"Prép NC"	"(43349,50269)"	"(32,166)"
"43969"	""	"22"	"Prép NC"	"(43349,50250)"	"(32,167)"
"43970"	""	"22"	"Prép NC"	"(43349,27395)"	"(32,167)"
"43971"	""	"22"	"Prép Art NC"	"(49054)"	"(32,166)"
"43972"	""	"63"	""	""	""
"43974"	""	"23"	""	""	""
"43977"	""	"24"	""	""	""
"43978"	""	"24"	""	""	""
"43979"	""	"23"	""	""	""
"43980"	""	"23"	""	""	""
"43981"	""	"23"	""	""	""
"43982"	""	"23"	""	""	""
"43983"	""	"23"	""	""	""
"43984"	""	"64"	""	""	""
"43985"	""	"20"	""	""	"(28)"
"43986"	""	"20"	""	""	"(28,131)"
"43987"	""	"78"	"V NC (Prép.Dat_$2)"	"(43932,27195)"	"(167)"
"43988"	""	"19"	""	""	""
"43989"	""	"64"	""	""	""
"43990"	""	"19"	""	""	""
"43991"	""	"22"	"Prép NC (Prép.Gén_$2)"	"(43349,44611)"	"(166)"
"43992"	""	"78"	"V NC (Prép.Obl_$2)"	"(43932,35650)"	"(167)"
"43993"	""	"78"	"V NC (Prép.Obl_$2)"	"(43932,31787)"	"(167)"
"43994"	""	"78"	"V NC (Prép_$2)"	"(43932,26486)"	"(168)"
"43995"	"(16,10)"	"20"	""	""	"(26)"
"43996"	"(16,10)"	"20"	""	""	"(26)"
"43997"	"(16,13)"	"20"	""	""	"(28)"
"43998"	"(187,10)"	"20"	""	""	"(28)"
"43999"	"(16,13)"	"20"	""	""	"(26,131)"
"44000"	"(10,16)"	"20"	""	""	"(26)"
"44001"	"(16,13)"	"20"	""	""	"(26)"
"44002"	"(10,16)"	"20"	""	""	"(26)"
"44003"	""	"22"	"Prép NC"	"(43349,50257)"	"(31,166)"
"44004"	""	"22"	"Prép NC"	"(43349,32083)"	"(32,166)"
"44005"	""	"64"	""	""	""
"44006"	""	"22"	"Prép Adj NC"	"(42948,42860,27058)"	"(32,166,76)"
"44007"	""	"22"	""	""	"(32,166,76)"
"44008"	""	"64"	""	""	""
"44009"	""	"22"	"Prép Adj NC"	"(39005,27058)"	"(32,166,76)"
"44010"	""	"22"	""	""	"(32,166,76)"
"44011"	""	"78"	"Vpro Prép Art NC ($2)"	"(28341,27058)"	"(166)"
"44012"	""	"22"	"Prép Prép Art NC"	"(27058)"	"(32,166,76)"
"44014"	""	"20"	""	""	"(26,141)"
"44015"	""	"63"	""	""	""
"44016"	""	"22"	"Prép NC"	"(47518)"	"(32,166)"
"44017"	""	"22"	"Prép NC"	"(28633,27292)"	"(32,166)"
"44018"	"(105)"	"78"	"V Art NC"	"(43932,27058)"	"(166)"
"44019"	""	"22"	"Prép NC"	"(43349,28799)"	"(32,166)"
"44020"	""	"22"	"Prép NC"	"(43349,42258)"	"(32,167)"
"44021"	""	"22"	"Prép NC"	"(43349,47626)"	"(32,167)"
"44022"	""	"22"	"Prép NC"	"(43349,26707)"	"(32,166)"
"44023"	""	"21"	"NC Adj"	"(27058,27201)"	"(26,166,129,250)"
"44024"	""	"21"	"NC Adj"	"(27058,38649)"	"(166,40,250)"
"44025"	""	"78"	"V Prép.Obl Art NC"	"(46773,27058)"	"(168)"
"44026"	""	"21"	"NC Prép NC"	"(40336,27058)"	"(28,167)"
"44027"	""	"20"	"V-NC"	"(42970,27058)"	"(28)"
"44028"	""	"20"	"NC-Prép-NC"	"(43075,30763)"	"(26)"
"44029"	""	"20"	""	""	"(28)"
"44030"	""	"22"	"Prép Art NC Prép Art NC"	"(43984,26552,27058)"	"(32,166)"
"44031"	""	"22"	""	""	"(32,166)"
"44032"	""	"22"	"Prép ProDét NC"	"(27058)"	"(32,166)"
"44033"	""	"22"	"LocPrép LocPrép"	"(50555,47554)"	"(32,166,131)"
"44034"	""	"22"	""	""	"(32,166,133)"
"44035"	""	"22"	"Prép NC"	"(43349,49373)"	"(32,167)"
"44036"	""	"20"	""	""	"(28)"
"44037"	""	"78"	"V Prép.Obl Art NC"	"(27753,27058)"	"(168)"
"44038"	"(10)"	"24"	""	""	""
"44039"	""	"21"	"Art NC Prép.Circ Art NC"	"(28099,47882,27333,28099,27058)"	"(32,166)"
"44040"	""	"155"	"Conj Art LocN"	"(26832,29744,48429)"	"(32)"
"44041"	""	"78"	"AdvNég V Art NC"	"(48619,39033,27058)"	"(166)"
"44042"	""	"21"	"NC Prép NC, NC Prép NC"	"(28549,28549,27058,27058)"	"(32,166,98)"
"44043"	""	"78"	"Vpro Art NC (Prép.Loc_$2)"	"(35647,27058)"	"(166)"
"44044"	""	"78"	""	""	"(166)"
"44045"	""	"22"	"Prép Art NC"	"(29479,27058)"	"(32,167)"
"44046"	""	"22"	"Prép Art NC"	"(29536,28099,27058)"	"(31,166)"
"44047"	"(10)"	"24"	""	""	""
"44048"	"(10)"	"24"	""	""	""
"44049"	""	"21"	"AdjDét NC Adv"	"(49787,27058,27034)"	"(99,166)"
"44050"	""	"22"	"Prép NC"	"(43640)"	"(31,168)"
"44051"	"(10)"	"192"	"Adj ProDét NC"	"(29676,27058)"	"(170)"
"44052"	""	"22"	"Prép NC"	"(49235)"	"(31,166)"
"44053"	""	"22"	"Prép NC (Prép.Gén_$2)"	"(44282)"	"(166)"
"44054"	""	"22"	"Prép NC (Prép.Gén_$2)"	"(44283)"	"(166)"
"44055"	""	"23"	""	""	""
"44056"	""	"22"	"Prép NC"	"(26356)"	"(32,167)"
"44057"	""	"22"	"Prép V"	"(32675,26380)"	"(32,166)"
"44058"	""	"22"	"Prép Adj NC"	"(32625,26660)"	"(32,166)"
"44059"	""	"22"	"Prép Adj NC"	"(48860,26660)"	"(32,166)"
"44060"	""	"22"	"Prép Adj NC"	"(32625,27485)"	"(32,166)"
"44061"	""	"22"	"Prép Adj NC"	"(32625,28238)"	"(32,166)"
"44062"	""	"22"	"Prép Adj NC"	"(32675,38638,26228)"	"(31,168)"
"44063"	""	"22"	"Prép NC"	"(26468)"	"(93,167)"
"44064"	""	"22"	""	""	"(93,167)"
"44065"	"(10)"	"22"	"Prép NC"	"(49237)"	"(31,166)"
"44066"	"(105)"	"20"	""	""	"(26)"
"44067"	"(10)"	"20"	""	""	"(26)"
"44068"	""	"20"	""	""	"(26)"
"44069"	""	"20"	""	""	"(26)"
"44070"	""	"20"	""	""	"(26)"
"44071"	""	"20"	""	""	"(26)"
"44072"	""	"22"	"Prép Art NC (Prép.Gén_$2)"	"(43349,50264)"	""
"44073"	""	"22"	"Prép Art NC Prép Art LocN"	"(43349,28099,54659,28099,49123)"	"(32,166)"
"44074"	""	"22"	"Prép NC Conj Prép NC"	"(28633,38111,27402,28633,50267)"	"(32,166)"
"44075"	""	"22"	"Prép NC"	"(26597)"	"(32,166)"
"44076"	""	"22"	"Prép NC"	"(26666)"	"(32,166)"
"44077"	""	"22"	"Prép NC"	"(43349,50270)"	"(32,166)"
"44078"	""	"22"	"LocPrép ProImpers"	"(49827,29678)"	"(32,166)"
"44079"	""	"22"	"Prép NC"	"(43349,50266)"	"(32,167)"
"44080"	""	"22"	"Prép NC"	"(49234)"	"(32,166)"
"44081"	""	"22"	""	""	"(32,166)"
"44082"	""	"22"	"Prép NC"	"(27495)"	"(32,166,201)"
"44083"	""	"22"	"Prép NC"	"(29241)"	"(32,166)"
"44084"	""	"22"	"Prép Art NC"	"(49249)"	"(32,166)"
"44085"	""	"22"	"Prép Adj"	"(28669)"	"(32,166)"
"44086"	""	"22"	"Prép Adv"	"(49476)"	"(32,166)"
"44087"	""	"19"	""	""	""
"44088"	""	"22"	"Prép NC (Prép_$2)"	"(49246)"	"(166)"
"44089"	""	"64"	""	""	""
"44090"	""	"20"	""	""	"(28)"
"44091"	""	"22"	"Prép Adj"	"(27679)"	"(32,167)"
"44092"	""	"22"	""	""	"(31,166)"
"44093"	""	"22"	"Prép NC"	"(41345)"	"(32,166)"
"44094"	""	"22"	"Prép Adj NC"	"(28308,46282)"	"(32,166)"
"44095"	""	"20"	"V-NC"	"(49364,28777)"	"(28,131)"
"44096"	""	"22"	"Prép NC Adj"	"(28204,33103)"	"(32,166)"
"44097"	""	"22"	"Prép NC"	"(40748)"	"(32,166)"
"44098"	""	"22"	"Prép Adv"	"(48704)"	"(32,166)"
"44099"	""	"23"	""	""	""
"44100"	""	"23"	""	""	""
"44101"	""	"22"	"Prép ProDét NC"	"(38860,47746)"	"(32,167)"
"44102"	""	"20"	""	""	"(28)"
"44103"	""	"20"	""	""	"(28)"
"44104"	""	"23"	""	""	""
"44105"	""	"24"	""	""	""
"44106"	""	"23"	""	""	""
"44107"	""	"23"	""	""	""
"44108"	""	"19"	""	""	""
"44109"	""	"21"	"NC Prép Art NC"	"(43849,45906)"	"(28,166)"
"44110"	""	"21"	"NC Prép Art NC"	"(43849,45904)"	"(28,166)"
"44111"	""	"24"	""	""	""
"44112"	""	"23"	""	""	""
"44113"	""	"24"	""	""	""
"44114"	""	"23"	""	""	""
"44115"	""	"23"	""	""	""
"44116"	""	"20"	""	""	"(28)"
"44117"	""	"20"	""	""	"(28)"
"44118"	""	"20"	""	""	"(28)"
"44119"	""	"21"	"NC Adj"	"(27634,26506)"	"(28,167)"
"44120"	""	"20"	""	""	"(28)"
"44121"	""	"19"	""	""	""
"44122"	""	"19"	""	""	""
"44123"	""	"20"	""	""	"(26)"
"44124"	""	"20"	""	""	"(28,70)"
"44125"	""	"20"	""	""	"(26)"
"44126"	""	"155"	"Conj Art NC"	"(29658)"	"(32,166)"
"44127"	""	"21"	"NC Adj"	"(29658,26506)"	"(26,166)"
"44128"	""	"23"	""	""	""
"44129"	""	"23"	""	""	""
"44130"	""	"23"	""	""	""
"44131"	""	"78"	"V NC (Prép.Loc_$2)"	"(39700,30750)"	"(166)"
"44132"	""	"23"	""	""	""
"44133"	"(8)"	"82"	""	""	""
"44134"	""	"20"	""	""	"(26)"
"44135"	"(12)"	"20"	""	""	"(26)"
"44136"	""	"23"	""	""	""
"44137"	""	"23"	""	""	""
"44138"	""	"21"	"NC Adj"	"(26747,29285)"	"(166)"
"44139"	""	"20"	""	""	""
"44140"	""	"23"	""	""	""
"44141"	""	"20"	""	""	"(26)"
"44142"	"(10)"	"20"	""	""	"(28)"
"44143"	""	"20"	""	""	"(28)"
"44144"	""	"20"	""	""	"(28)"
"44145"	""	"21"	"NC Prép NC"	"(26747,28630)"	"(28,166)"
"44146"	""	"19"	""	""	""
"44147"	""	"20"	""	""	"(28,55)"
"44148"	""	"20"	""	""	"(28,55)"
"44149"	""	"20"	""	""	"(28,55)"
"44151"	""	"20"	""	""	"(26)"
"44152"	""	"78"	"V NC (Prép.Obl_$2)"	"(47497,30381)"	"(166)"
"44153"	""	"20"	""	""	"(28)"
"44154"	""	"20"	""	""	"(28)"
"44155"	""	"19"	""	""	"(76)"
"44156"	"(12)"	"19"	""	""	""
"44157"	""	"20"	""	""	"(28,56)"
"44158"	""	"20"	""	""	"(28)"
"44159"	""	"20"	""	""	"(28)"
"44161"	""	"20"	"NC-NC"	"(28471,49381)"	"(28)"
"44162"	""	"20"	"Prép-NC"	"(44165)"	"(28)"
"44163"	""	"20"	""	""	"(28)"
"44164"	""	"20"	"V-NC"	"(44169,26431)"	"(28)"
"44165"	""	"20"	""	""	"(28)"
"44168"	""	"23"	""	""	""
"44169"	""	"23"	""	""	""
"44170"	""	"19"	""	""	""
"44171"	""	"78"	"Clit V (Prép.Obl_$2)"	"(29982)"	"(166)"
"44172"	""	"19"	""	""	""
"44173"	""	"19"	""	""	""
"44174"	""	"19"	""	""	""
"44175"	""	"20"	""	""	"(26)"
"44176"	""	"19"	""	""	""
"44177"	""	"20"	""	""	"(26)"
"44178"	""	"20"	""	""	"(26)"
"44179"	""	"20"	""	""	"(26)"
"44180"	""	"20"	""	""	"(26)"
"44181"	""	"20"	""	""	"(26)"
"44182"	""	"20"	""	""	"(26)"
"44183"	""	"154"	"Adj NC.Appos"	"(49084,28204)"	"(168)"
"44184"	""	"22"	"Prép Art NC"	"(28204)"	"(162,167)"
"44185"	""	"20"	""	""	"(28,44)"
"44186"	""	"20"	""	""	"(28,44)"
"44187"	""	"20"	""	""	"(28,44)"
"44189"	""	"20"	""	""	"(28,44)"
"44190"	""	"20"	""	""	"(28)"
"44191"	""	"20"	""	""	"(26)"
"44192"	"(12)"	"20"	""	""	"(28)"
"44193"	""	"20"	""	""	"(26)"
"44194"	""	"20"	""	""	"(28)"
"44195"	""	"19"	""	""	""
"44196"	""	"23"	""	""	""
"44197"	""	"23"	""	""	""
"44199"	"(10)"	"22"	"Prép NC"	"(32920,47897)"	"(31,166,131)"
"44200"	""	"21"	"NC Prép NC"	"(46501,44158)"	"(28,167)"
"44201"	""	"24"	""	""	""
"44202"	""	"23"	""	""	""
"44203"	""	"23"	""	""	"(125)"
"44204"	""	"20"	""	""	"(28)"
"44205"	"(6)"	"19"	""	""	""
"44206"	""	"23"	""	""	""
"44207"	""	"23"	""	""	""
"44208"	""	"23"	""	""	""
"44209"	""	"23"	""	""	""
"44210"	""	"20"	""	""	"(28)"
"44211"	""	"21"	"NC Adj"	"(28145,29285)"	"(26,167)"
"44212"	""	"21"	"NC Adj"	"(27541,29285)"	"(28,166)"
"44213"	""	"21"	"NC Adj"	"(27639,29285)"	"(28,167)"
"44214"	""	"21"	"NC Adj"	"(46158,29285)"	"(26,166)"
"44215"	""	"21"	""	""	"(28,167,98)"
"44216"	""	"23"	""	""	""
"44217"	"(12)"	"21"	"NC Prép NC"	"(44153,29324)"	"(28,166)"
"44218"	""	"21"	"NC Adj"	"(26606,33865)"	"(26,167)"
"44219"	""	"19"	""	""	""
"44220"	""	"19"	""	""	""
"44221"	""	"20"	""	""	"(28)"
"44222"	""	"19"	""	""	""
"44223"	""	"19"	""	""	""
"44224"	""	"19"	""	""	"(76)"
"44225"	""	"20"	""	""	"(28,99)"
"44226"	""	"19"	""	""	""
"44227"	""	"78"	"V Adv"	"(29864,29285)"	"(166)"
"44228"	""	"20"	"V-NC"	"(34574,28529)"	"(28)"
"44229"	""	"20"	"V-NC"	"(26950,28529)"	"(28,191)"
"44230"	""	"20"	"V-NC"	"(42834,28529)"	"(28,191)"
"44231"	""	"21"	"NC Adj"	"(39253,29285)"	"(28,167,129)"
"44232"	""	"22"	"Prép Art NC Prép Art NC"	"(28529,28591)"	"(32,166)"
"44233"	""	"19"	""	""	""
"44234"	"(159)"	"21"	"NC NC"	"(32304,27215)"	"(26,167)"
"44235"	""	"20"	""	""	"(26)"
"44236"	""	"23"	""	""	""
"44237"	""	"20"	""	""	"(28,99,50)"
"44238"	""	"19"	""	""	""
"44239"	""	"21"	"NC Adj"	"(49328,29285)"	"(26,166,47)"
"44240"	""	"20"	""	""	"(26)"
"44241"	""	"20"	""	""	"(26)"
"44242"	""	"20"	""	""	"(28)"
"44243"	""	"20"	""	""	"(28)"
"44244"	""	"21"	"NC Adj"	"(29576,29285)"	"(28,167)"
"44246"	""	"19"	""	""	""
"44247"	"(12)"	"20"	""	""	"(28)"
"44248"	""	"22"	"Prép V Adv"	"(27178,32832)"	"(31,166)"
"44249"	""	"20"	""	""	"(28)"
"44250"	""	"20"	""	""	"(28,44)"
"44251"	""	"19"	""	""	""
"44252"	""	"24"	""	""	""
"44253"	""	"23"	""	""	""
"44254"	""	"20"	""	""	"(28)"
"44255"	""	"23"	""	""	""
"44256"	""	"19"	""	""	""
"44257"	""	"19"	""	""	""
"44258"	""	"23"	""	""	""
"44259"	""	"24"	""	""	""
"44260"	""	"23"	""	""	""
"44261"	""	"21"	"NC Adj"	"(33762,29285)"	"(28,166)"
"44262"	""	"20"	""	""	"(26,153)"
"44263"	""	"20"	""	""	"(26,153)"
"44264"	""	"20"	"Adj-NC"	"(29285,43174)"	"(28)"
"44265"	""	"20"	""	""	"(28)"
"44266"	""	"20"	""	""	"(28)"
"44267"	""	"20"	""	""	"(28)"
"44268"	""	"20"	""	""	"(28)"
"44269"	""	"20"	""	""	"(26)"
"44270"	""	"20"	"NC-Adj"	"(28711,29285)"	"(28,157)"
"44271"	""	"20"	"NC-Adj"	"(28711,29285)"	"(26,157)"
"44272"	""	"20"	""	""	"(28)"
"44273"	""	"21"	"NC Adj"	"(28570,29285)"	"(28,166)"
"44274"	""	"23"	""	""	""
"44275"	""	"23"	""	""	""
"44276"	""	"23"	""	""	""
"44277"	""	"21"	"NC Adj"	"(29861,38557)"	"(26,168)"
"44278"	""	"23"	""	""	""
"44279"	""	"20"	""	""	"(26)"
"44280"	""	"20"	""	""	"(28)"
"44281"	""	"20"	""	""	"(26)"
"44282"	""	"20"	""	""	"(28)"
"44283"	""	"20"	""	""	"(28)"
"44284"	""	"19"	""	""	""
"44285"	""	"78"	"V ProDét NC (Prép_$2)"	"(42104,28351)"	"(166)"
"44286"	""	"21"	""	""	"(26,166)"
"44287"	""	"78"	"AdvNég V Adj"	"(48621,42905,32832)"	"(168)"
"44288"	""	"21"	"NC Prép.Circ NC"	"(28183,28351)"	"(26,166)"
"44289"	""	"19"	""	""	""
"44290"	""	"21"	"NC Adj"	"(46398,29285)"	"(28,166)"
"44291"	""	"20"	""	""	"(26)"
"44292"	""	"78"	"V Adj"	"(42905,32832)"	"(166)"
"44293"	""	"20"	""	""	"(28)"
"44294"	""	"20"	""	""	"(26)"
"44295"	""	"20"	""	""	"(28)"
"44296"	""	"19"	""	""	""
"44297"	""	"20"	""	""	"(26)"
"44298"	""	"20"	""	""	"(26)"
"44299"	"(6)"	"20"	""	""	"(28)"
"44300"	"(12)"	"19"	""	""	""
"44301"	""	"19"	""	""	""
"44302"	""	"21"	"Adj NC Adj"	"(28757,28149,29285)"	"(28,167,108)"
"44303"	""	"20"	""	""	"(26,129)"
"44304"	""	"23"	""	""	""
"44305"	""	"20"	""	""	"(26)"
"44306"	""	"21"	"NC Prép Art NC"	"(27561,27297)"	"(28,168,38)"
"44308"	""	"21"	"NC Prép Art NC"	"(27561,30874)"	"(28,168,38)"
"44309"	""	"19"	""	""	""
"44310"	""	"21"	"NC Prép NC Conj Prép NC"	"(27561,30745,28351)"	"(28,166)"
"44311"	""	"21"	"Adv NC Adv NC"	"(29677,29515,29677,28351)"	"(150,166)"
"44312"	""	"20"	""	""	"(28)"
"44313"	""	"63"	""	""	""
"44314"	""	"19"	""	""	""
