"source"	"lf"	"target"	"form"	"separator"	"merged"	"syntacticframe"	"constraint"	"position"
"44694"	"3"	"54867"	""	";"	"0"	""	""	"3"
"44697"	"915"	"36135"	""	","	"0"	""	""	"1"
"44699"	"3"	"31390"	""	","	"0"	""	""	"1"
"44701"	"28"	"38330"	""	","	"0"	""	""	"1"
"44701"	"3"	"36052"	""	","	"0"	""	""	"1"
"44702"	"3"	"44700"	""	","	"0"	""	""	"1"
"44702"	"3"	"33160"	""	";"	"0"	""	""	"2"
"44702"	"18"	"44688"	""	","	"0"	""	""	"1"
"44703"	"3"	"33160"	""	","	"0"	""	""	"1"
"44703"	"18"	"44690"	""	","	"0"	""	""	"1"
"44704"	"3"	"51048"	""	","	"0"	""	""	"1"
"44704"	"422"	"42790"	""	","	"0"	""	""	"1"
"44705"	"3"	"44155"	""	","	"0"	""	""	"1"
"44706"	"3"	"39838"	""	","	"0"	""	""	"1"
"44709"	"3"	"44168"	""	","	"0"	""	""	"1"
"44710"	"2"	"44712"	""	","	"0"	""	""	"1"
"44710"	"2"	"42177"	""	","	"0"	""	""	"2"
"44712"	"2"	"42177"	""	","	"0"	""	""	"1"
"44712"	"2"	"44710"	""	","	"0"	""	""	"2"
"44713"	"387"	"44714"	""	","	"0"	""	""	"1"
"44714"	"683"	"44713"	""	","	"0"	""	""	"1"
"44715"	"10"	"44673"	""	","	"0"	""	""	"1"
"44715"	"28"	"42726"	""	","	"0"	""	""	"1"
"44716"	"4"	"26469"	""	","	"0"	""	""	"1"
"44717"	"168"	"39134"	""	","	"0"	"~"	""	"1"
"44721"	"2"	"49196"	""	","	"0"	""	""	"1"
"44722"	"3"	"31065"	""	","	"0"	""	""	"1"
"44723"	"3"	"32970"	""	","	"0"	""	""	"1"
"44724"	"3"	"48804"	""	","	"0"	""	""	"1"
"44725"	"3"	"29704"	""	","	"0"	""	""	"1"
"44726"	"3"	"44729"	""	","	"0"	""	""	"1"
"44730"	"339"	"42679"	"ressemblants"	","	"0"	""	""	"1"
"44730"	"126"	"50312"	""	","	"0"	""	""	"1"
"44730"	"126"	"46609"	""	","	"0"	""	""	"2"
"44730"	"126"	"26480"	""	"<"	"0"	""	""	"3"
"44730"	"126"	"46674"	""	","	"0"	""	""	"4"
"44730"	"126"	"30008"	""	","	"0"	""	""	"5"
"44730"	"126"	"46636"	""	","	"0"	""	""	"6"
"44730"	"126"	"46672"	""	","	"0"	""	""	"7"
"44730"	"126"	"46687"	""	"<"	"0"	""	""	"8"
"44730"	"126"	"44500"	""	","	"0"	""	""	"9"
"44730"	"126"	"46719"	""	","	"0"	""	""	"10"
"44730"	"126"	"44499"	""	","	"0"	""	""	"11"
"44730"	"126"	"46786"	""	","	"0"	""	""	"12"
"44730"	"126"	"46787"	""	","	"0"	""	""	"13"
"44730"	"138"	"28762"	""	","	"0"	""	""	"1"
"44730"	"138"	"37744"	""	","	"0"	""	""	"2"
"44730"	"138"	"46308"	""	","	"0"	""	""	"3"
"44730"	"138"	"46309"	""	"<"	"0"	""	""	"4"
"44730"	"138"	"31947"	""	","	"0"	""	""	"5"
"44730"	"138"	"46491"	""	","	"0"	""	""	"6"
"44730"	"13"	"33816"	""	","	"0"	""	""	"1"
"44730"	"21"	"44686"	""	","	"0"	""	""	"1"
"44730"	"399"	"42643"	""	","	"0"	""	""	"1"
"44731"	"20"	"40085"	""	","	"0"	""	""	"1"
"44732"	"3"	"51168"	""	","	"0"	""	""	"1"
"44734"	"20"	"28084"	""	","	"0"	""	""	"1"
"44736"	"3"	"49197"	""	","	"0"	""	""	"1"
"44736"	"20"	"28556"	""	","	"0"	""	""	"1"
"44736"	"20"	"53599"	""	","	"0"	""	""	"2"
"44737"	"20"	"28556"	""	","	"0"	""	""	"1"
"44737"	"20"	"53599"	""	","	"0"	""	""	"2"
"44737"	"4"	"49197"	""	","	"0"	""	""	"1"
"44739"	"3"	"43362"	""	","	"0"	""	""	"1"
"44740"	"3"	"29451"	""	","	"0"	""	""	"1"
"44741"	"16"	"50549"	""	","	"0"	""	""	"1"
"44742"	"20"	"28776"	""	","	"0"	""	""	"1"
"44743"	"4"	"47597"	""	","	"0"	""	""	"1"
"44744"	"3"	"54866"	""	","	"0"	""	""	"1"
"44745"	"4"	"45251"	""	","	"0"	""	""	"1"
"44746"	"4"	"42619"	""	","	"0"	""	""	"1"
"44747"	"9"	"45547"	""	","	"0"	""	""	"1"
"44747"	"3"	"39576"	""	","	"0"	""	""	"1"
"44748"	"3"	"26436"	""	","	"0"	""	""	"1"
"44748"	"3"	"27057"	""	";"	"0"	""	""	"2"
"44748"	"3"	"54632"	""	","	"0"	""	""	"3"
"44749"	"3"	"26992"	""	","	"0"	""	""	"1"
"44749"	"168"	"44960"	""	","	"0"	"ART ~ "	""	"1"
"44750"	"3"	"39326"	""	","	"0"	""	""	"1"
"44751"	"10"	"48327"	""	","	"0"	""	""	"1"
"44752"	"104"	"47147"	""	","	"0"	""	""	"1"
"44752"	"104"	"48269"	""	","	"0"	""	""	"2"
"44752"	"21"	"47653"	""	","	"0"	""	""	"1"
"44752"	"3"	"48146"	""	","	"0"	""	""	"1"
"44752"	"3"	"48023"	""	","	"0"	""	""	"2"
"44752"	"383"	"44751"	""	","	"0"	""	""	"1"
"44753"	"2"	"29870"	""	","	"0"	""	""	"1"
"44755"	"3"	"54039"	""	","	"0"	""	""	"1"
"44756"	"2"	"45590"	""	","	"0"	""	""	"1"
"44756"	"422"	"28422"	""	","	"0"	""	""	"1"
"44757"	"422"	"27828"	""	","	"0"	""	""	"1"
"44758"	"2"	"45591"	""	","	"0"	""	""	"1"
"44758"	"4"	"53622"	""	","	"0"	""	""	"1"
"44759"	"3"	"53371"	""	","	"0"	""	""	"1"
"44759"	"3"	"29850"	""	","	"0"	""	""	"2"
"44760"	"915"	"26424"	""	","	"0"	""	""	"1"
"44761"	"2"	"45607"	""	","	"0"	""	""	"1"
"44761"	"422"	"27726"	""	","	"0"	""	""	"1"
"44762"	"2"	"45588"	""	","	"0"	""	""	"1"
"44762"	"4"	"45165"	""	","	"0"	""	""	"1"
"44763"	"3"	"41992"	""	","	"0"	""	""	"1"
"44764"	"3"	"31847"	""	","	"0"	""	""	"1"
"44765"	"3"	"53304"	""	","	"0"	""	""	"1"
"44767"	"2"	"45603"	""	","	"0"	""	""	"1"
"44767"	"3"	"30068"	""	","	"0"	""	""	"1"
"44768"	"4"	"27463"	""	","	"0"	""	""	"1"
"44768"	"3"	"53346"	""	","	"0"	""	""	"1"
"44769"	"3"	"46913"	""	","	"0"	""	""	"1"
"44769"	"2"	"46915"	""	","	"0"	""	""	"1"
"44770"	"3"	"29712"	""	","	"0"	""	""	"1"
"44772"	"2"	"45589"	""	","	"0"	""	""	"1"
"44772"	"384"	"39457"	""	","	"0"	""	""	"1"
"44773"	"2"	"45601"	""	","	"0"	""	""	"1"
"44773"	"422"	"36048"	""	","	"0"	""	""	"1"
"44774"	"3"	"45165"	""	","	"0"	""	""	"1"
"44774"	"3"	"45211"	""	","	"0"	""	""	"2"
"44775"	"4"	"46131"	""	","	"0"	""	""	"1"
"44776"	"3"	"28801"	""	","	"0"	""	""	"1"
"44777"	"20"	"28106"	""	","	"0"	""	""	"1"
"44778"	"20"	"28556"	""	","	"0"	""	""	"1"
"44778"	"20"	"53599"	""	","	"0"	""	""	"2"
"44779"	"3"	"35543"	""	","	"0"	""	""	"1"
"44780"	"4"	"30212"	""	","	"0"	""	""	"1"
"44780"	"2"	"45503"	""	","	"0"	""	""	"1"
"44780"	"21"	"45505"	""	","	"0"	""	""	"1"
"44782"	"104"	"44683"	""	","	"0"	""	""	"1"
"44783"	"3"	"31361"	""	","	"0"	""	""	"1"
"44783"	"3"	"34030"	""	","	"0"	""	""	"2"
"44784"	"2"	"43580"	""	","	"0"	""	""	"1"
"44786"	"20"	"46264"	""	","	"0"	""	""	"1"
"44787"	"3"	"47405"	""	","	"0"	""	""	"1"
"44791"	"3"	"39989"	""	","	"0"	""	""	"1"
"44792"	"13"	"29600"	""	","	"0"	""	""	"1"
"44792"	"13"	"45136"	""	","	"0"	""	""	"2"
"44793"	"52"	"30019"	""	","	"0"	""	""	"1"
"44793"	"52"	"38335"	""	","	"0"	""	""	"2"
"44794"	"12"	"29600"	""	","	"0"	""	""	"1"
"44800"	"422"	"35009"	""	","	"0"	""	""	"1"
"44800"	"3"	"41013"	""	","	"0"	""	""	"1"
"44802"	"23"	"43777"	""	","	"0"	""	""	"1"
"44803"	"3"	"45463"	""	","	"0"	""	""	"1"
"44804"	"3"	"27641"	""	","	"0"	""	""	"1"
"44805"	"3"	"36923"	""	","	"0"	""	""	"1"
"44806"	"4"	"29852"	""	","	"0"	""	""	"1"
"44808"	"2"	"45125"	""	","	"0"	""	""	"1"
"44809"	"3"	"50196"	""	","	"0"	""	""	"1"
"44809"	"3"	"52746"	""	","	"0"	""	""	"2"
"44809"	"3"	"52745"	""	","	"0"	""	""	"3"
"44809"	"21"	"54166"	""	","	"0"	""	""	"1"
"44810"	"403"	"47482"	""	","	"0"	""	""	"1"
"44810"	"3"	"47520"	""	","	"0"	""	""	"1"
"44810"	"3"	"26480"	""	";"	"0"	""	""	"2"
"44810"	"3"	"47714"	""	","	"0"	""	""	"3"
"44810"	"3"	"29712"	""	","	"0"	""	""	"4"
"44810"	"3"	"47323"	""	","	"0"	""	""	"5"
"44811"	"3"	"47521"	""	","	"0"	""	""	"1"
"44811"	"3"	"47322"	""	","	"0"	""	""	"2"
"44811"	"3"	"48323"	""	","	"0"	""	""	"3"
"44812"	"28"	"47484"	""	","	"0"	""	""	"1"
"44812"	"3"	"47514"	""	","	"0"	""	""	"1"
"44812"	"3"	"35149"	""	","	"0"	""	""	"2"
"44813"	"3"	"40611"	""	","	"0"	""	""	"1"
"44813"	"3"	"42318"	""	","	"0"	""	""	"2"
"44813"	"3"	"42906"	""	";"	"0"	""	""	"3"
"44813"	"165"	"29536"	""	","	"0"	"ART ~ (de ART N=$1)"	""	"1"
"44814"	"8"	"45111"	""	","	"0"	""	""	"1"
"44815"	"3"	"45117"	""	","	"0"	""	""	"1"
"44815"	"3"	"45363"	""	";"	"0"	""	""	"2"
"44815"	"23"	"45746"	""	","	"0"	""	""	"1"
"44815"	"37"	"37454"	""	","	"0"	""	""	"1"
"44815"	"37"	"37456"	""	","	"0"	""	""	"2"
"44815"	"37"	"37742"	""	";"	"0"	""	""	"3"
"44815"	"37"	"37743"	""	","	"0"	""	""	"4"
"44815"	"37"	"45895"	""	";"	"0"	""	""	"5"
"44815"	"37"	"45896"	""	","	"0"	""	""	"6"
"44815"	"37"	"31632"	""	"<"	"0"	""	""	"7"
"44815"	"37"	"31634"	""	","	"0"	""	""	"8"
"44815"	"37"	"45897"	""	";"	"0"	""	""	"9"
"44815"	"37"	"45898"	""	","	"0"	""	""	"10"
"44815"	"62"	"45959"	""	";"	"0"	""	""	"1"
"44815"	"62"	"45961"	""	","	"0"	""	""	"2"
"44815"	"62"	"45962"	""	","	"0"	""	""	"3"
"44815"	"62"	"38337"	""	";"	"0"	""	""	"4"
"44815"	"62"	"29394"	""	","	"0"	""	""	"5"
"44815"	"62"	"45963"	""	";"	"0"	""	""	"6"
"44815"	"62"	"45964"	""	","	"0"	""	""	"7"
"44815"	"62"	"45967"	""	","	"0"	""	""	"8"
"44815"	"62"	"45965"	""	","	"0"	""	""	"9"
"44815"	"20"	"26197"	""	","	"0"	""	""	"1"
"44816"	"258"	"29200"	""	","	"0"	"ART ~"	""	"1"
"44817"	"3"	"44953"	""	","	"0"	""	""	"1"
"44817"	"3"	"28235"	""	";"	"0"	""	""	"2"
"44817"	"3"	"44954"	""	";"	"0"	""	""	"3"
"44817"	"3"	"44819"	""	";"	"0"	""	""	"4"
"44817"	"3"	"43340"	""	";"	"0"	""	""	"5"
"44817"	"3"	"44830"	""	";"	"0"	""	""	"6"
"44817"	"3"	"44833"	""	","	"0"	""	""	"7"
"44817"	"3"	"44821"	""	";"	"0"	""	""	"8"
"44817"	"3"	"44962"	""	";"	"0"	""	""	"9"
"44817"	"3"	"44986"	""	";"	"0"	""	""	"10"
"44819"	"3"	"43340"	""	","	"0"	""	""	"1"
"44819"	"3"	"44830"	""	","	"0"	""	""	"2"
"44819"	"3"	"44833"	""	","	"0"	""	""	"3"
"44819"	"3"	"44821"	""	";"	"0"	""	""	"4"
"44819"	"3"	"28235"	""	";"	"0"	""	""	"5"
"44819"	"3"	"44953"	""	";"	"0"	""	""	"6"
"44819"	"3"	"44817"	""	","	"0"	""	""	"7"
"44819"	"3"	"44954"	""	";"	"0"	""	""	"8"
"44819"	"3"	"44962"	""	";"	"0"	""	""	"9"
"44819"	"3"	"44986"	""	";"	"0"	""	""	"10"
"44820"	"3"	"44682"	""	","	"0"	""	""	"1"
"44820"	"3"	"44527"	""	","	"0"	""	""	"2"
"44821"	"3"	"44819"	""	","	"0"	""	""	"1"
"44821"	"3"	"43340"	""	";"	"0"	""	""	"2"
"44821"	"3"	"44830"	""	";"	"0"	""	""	"3"
"44821"	"3"	"44833"	""	","	"0"	""	""	"4"
"44821"	"3"	"28235"	""	";"	"0"	""	""	"5"
"44821"	"3"	"44953"	""	";"	"0"	""	""	"6"
"44821"	"3"	"44817"	""	","	"0"	""	""	"7"
"44821"	"3"	"44954"	""	";"	"0"	""	""	"8"
"44821"	"3"	"44962"	""	";"	"0"	""	""	"9"
"44821"	"3"	"44986"	""	";"	"0"	""	""	"10"
"44823"	"3"	"28739"	""	","	"0"	""	""	"1"
"44823"	"3"	"28767"	""	","	"0"	""	""	"2"
"44823"	"3"	"45234"	""	","	"0"	""	""	"3"
"44823"	"3"	"45118"	""	","	"0"	""	""	"4"
"44823"	"3"	"49405"	""	","	"0"	""	""	"5"
"44823"	"3"	"29695"	""	","	"0"	""	""	"6"
"44823"	"447"	"35926"	""	","	"0"	""	"postpos"	"1"
"44823"	"165"	"27202"	""	","	"0"	"ART ~ de N=$1"	""	"1"
"44823"	"165"	"28724"	""	","	"0"	"ART ~ de N=$1"	""	"2"
"44824"	"3"	"51444"	""	","	"0"	""	""	"1"
"44824"	"3"	"29897"	""	","	"0"	""	""	"2"
"44824"	"165"	"29536"	""	","	"0"	""	""	"1"
"44825"	"3"	"27416"	""	";"	"0"	""	""	"1"
"44825"	"3"	"45252"	""	","	"0"	""	""	"2"
"44825"	"3"	"45353"	""	","	"0"	""	""	"3"
"44825"	"3"	"41012"	""	","	"0"	""	""	"4"
"44825"	"165"	"29536"	""	","	"0"	""	""	"1"
"44826"	"165"	"44955"	""	","	"0"	""	""	"1"
"44826"	"165"	"43779"	""	","	"0"	""	""	"2"
"44829"	"104"	"26917"	""	","	"0"	""	""	"1"
"44830"	"3"	"44819"	""	";"	"0"	""	""	"1"
"44830"	"3"	"43340"	""	";"	"0"	""	""	"2"
"44830"	"3"	"44821"	""	";"	"0"	""	""	"3"
"44830"	"3"	"28235"	""	";"	"0"	""	""	"4"
"44830"	"3"	"44953"	""	","	"0"	""	""	"5"
"44830"	"3"	"44817"	""	";"	"0"	""	""	"6"
"44830"	"3"	"44954"	""	","	"0"	""	""	"7"
"44830"	"3"	"44962"	""	";"	"0"	""	""	"8"
"44830"	"3"	"44986"	""	";"	"0"	""	""	"9"
"44830"	"769"	"35122"	"petite"	","	"0"	""	"Art indéf"	"1"
"44830"	"2"	"44833"	""	","	"0"	""	""	"1"
"44830"	"40"	"46544"	""	","	"0"	""	""	"1"
"44831"	"29"	"39657"	""	","	"0"	""	""	"1"
"44831"	"3"	"38742"	""	","	"0"	""	""	"1"
"44831"	"3"	"38743"	""	","	"0"	""	""	"2"
"44831"	"3"	"47583"	""	","	"0"	""	""	"3"
"44832"	"3"	"33607"	""	","	"0"	""	""	"1"
"44832"	"3"	"30098"	""	","	"0"	""	""	"2"
"44833"	"3"	"44819"	""	";"	"0"	""	""	"1"
"44833"	"3"	"43340"	""	";"	"0"	""	""	"2"
"44833"	"3"	"44821"	""	";"	"0"	""	""	"3"
"44833"	"3"	"28235"	""	";"	"0"	""	""	"4"
"44833"	"3"	"44953"	""	";"	"0"	""	""	"5"
"44833"	"3"	"44817"	""	","	"0"	""	""	"6"
"44833"	"3"	"44954"	""	";"	"0"	""	""	"7"
"44833"	"3"	"44962"	""	";"	"0"	""	""	"8"
"44833"	"3"	"44986"	""	";"	"0"	""	""	"9"
"44833"	"769"	"35122"	"petite "	","	"0"	""	"Art indéf"	"1"
"44833"	"2"	"44830"	""	","	"0"	""	""	"1"
"44837"	"13"	"28235"	""	","	"0"	""	""	"1"
"44837"	"13"	"43340"	""	","	"0"	""	""	"2"
"44839"	"4"	"28235"	""	","	"0"	""	""	"1"
"44841"	"5"	"28235"	""	","	"0"	""	""	"1"
"44841"	"5"	"26516"	""	","	"0"	""	""	"2"
"44842"	"3"	"43852"	""	","	"0"	""	""	"1"
"44843"	"31"	"29852"	""	","	"0"	""	""	"1"
"44843"	"31"	"48372"	""	","	"0"	""	""	"2"
"44843"	"3"	"48884"	""	","	"0"	""	""	"1"
"44846"	"3"	"38743"	""	","	"0"	""	""	"1"
"44847"	"3"	"44846"	""	","	"0"	""	""	"1"
"44847"	"3"	"38743"	""	","	"0"	""	""	"2"
"44848"	"3"	"43879"	""	","	"0"	""	""	"1"
"44850"	"3"	"26972"	""	","	"0"	""	""	"1"
"44851"	"3"	"39529"	""	","	"0"	""	""	"1"
"44851"	"3"	"45532"	""	","	"0"	""	""	"2"
"44852"	"3"	"39529"	""	","	"0"	""	""	"1"
"44853"	"3"	"44980"	""	","	"0"	""	""	"1"
"44855"	"682"	"44210"	""	","	"0"	""	""	"1"
"44856"	"37"	"47436"	""	","	"0"	""	""	"1"
"44856"	"37"	"44210"	""	";"	"0"	""	""	"2"
"44856"	"3"	"30377"	""	","	"0"	""	""	"1"
"44859"	"3"	"27142"	""	","	"0"	""	""	"1"
"44859"	"3"	"44869"	""	";"	"0"	""	""	"2"
"44859"	"37"	"44863"	""	","	"0"	""	""	"1"
"44859"	"52"	"41550"	""	","	"0"	""	""	"1"
"44859"	"52"	"41552"	""	","	"0"	""	""	"2"
"44860"	"387"	"44861"	""	","	"0"	""	""	"1"
"44861"	"683"	"44860"	""	","	"0"	""	""	"1"
"44862"	"3"	"42985"	""	","	"0"	""	""	"1"
"44865"	"3"	"41369"	""	","	"0"	""	""	"1"
"44865"	"3"	"31270"	""	";"	"0"	""	""	"2"
"44866"	"4"	"29761"	""	","	"0"	""	""	"1"
"44866"	"3"	"42111"	""	","	"0"	""	""	"1"
"44868"	"3"	"29201"	""	","	"0"	""	""	"1"
"44869"	"3"	"44859"	"éléments de langage"	","	"0"	""	""	"1"
"44870"	"10"	"32819"	""	","	"0"	""	""	"1"
"44871"	"3"	"26480"	""	","	"0"	""	""	"1"
"44872"	"3"	"34576"	""	","	"0"	""	""	"1"
"44874"	"3"	"26480"	""	","	"0"	""	""	"1"
"44874"	"3"	"44006"	""	";"	"0"	""	""	"2"
"44874"	"3"	"44880"	""	","	"0"	""	""	"3"
"44875"	"105"	"28998"	""	","	"0"	""	""	"1"
"44876"	"3"	"30832"	""	","	"0"	""	""	"1"
"44877"	"447"	"28407"	"de monnaie"	","	"0"	""	"postpos"	"1"
"44877"	"138"	"47571"	""	","	"1"	""	""	"1"
"44878"	"9"	"44893"	""	","	"0"	""	""	"1"
"44878"	"9"	"44895"	""	","	"0"	""	""	"2"
"44878"	"3"	"40814"	""	","	"0"	""	""	"1"
"44879"	"9"	"44893"	""	","	"0"	""	""	"1"
"44879"	"9"	"44895"	""	","	"0"	""	""	"2"
"44879"	"3"	"30227"	""	","	"0"	""	""	"1"
"44880"	"3"	"44006"	""	","	"0"	""	""	"1"
"44880"	"3"	"44874"	""	","	"0"	""	""	"2"
"44881"	"3"	"35044"	""	","	"0"	""	""	"1"
"44883"	"3"	"26480"	""	","	"0"	""	""	"1"
"44883"	"3"	"44885"	""	","	"0"	""	""	"2"
"44885"	"3"	"26480"	""	","	"0"	""	""	"1"
"44885"	"3"	"44883"	""	","	"0"	""	""	"2"
"44888"	"3"	"46293"	""	","	"0"	""	""	"1"
"44889"	"3"	"27747"	""	","	"0"	""	""	"1"
"44889"	"3"	"44890"	""	","	"0"	""	""	"2"
"44890"	"3"	"27747"	""	","	"0"	""	""	"1"
"44890"	"3"	"44889"	""	","	"0"	""	""	"2"
"44893"	"4"	"26669"	""	","	"0"	""	""	"1"
"44893"	"9"	"44878"	""	","	"0"	""	""	"1"
"44893"	"9"	"44879"	""	","	"0"	""	""	"2"
"44895"	"4"	"30127"	""	","	"0"	""	""	"1"
"44895"	"9"	"44878"	""	","	"0"	""	""	"1"
"44895"	"9"	"44879"	""	","	"0"	""	""	"2"
"44896"	"20"	"29937"	""	","	"0"	""	""	"1"
"44898"	"3"	"47508"	""	","	"0"	""	""	"1"
"44898"	"3"	"44905"	""	","	"0"	""	""	"2"
"44900"	"3"	"27809"	""	","	"0"	""	""	"1"
"44902"	"2"	"36785"	""	","	"0"	""	""	"1"
"44902"	"2"	"44540"	""	","	"0"	""	""	"2"
"44904"	"16"	"33057"	""	","	"0"	""	""	"1"
"44905"	"3"	"53555"	""	","	"0"	""	""	"1"
"44905"	"3"	"44898"	""	","	"0"	""	""	"2"
"44905"	"3"	"47508"	""	","	"0"	""	""	"3"
"44906"	"3"	"44469"	""	","	"0"	""	""	"1"
"44906"	"3"	"43863"	""	","	"0"	""	""	"2"
"44909"	"3"	"28762"	""	","	"0"	""	""	"1"
"44910"	"3"	"35148"	""	","	"0"	""	""	"1"
"44911"	"3"	"44981"	""	","	"0"	""	""	"1"
"44912"	"3"	"53192"	""	","	"0"	""	""	"1"
"44912"	"3"	"48884"	""	","	"0"	""	""	"2"
"44912"	"16"	"50544"	""	","	"0"	""	""	"1"
"44914"	"3"	"39529"	""	","	"0"	""	""	"1"
"44916"	"3"	"41760"	""	","	"0"	""	""	"1"
"44917"	"13"	"29486"	""	","	"0"	""	""	"1"
"44917"	"13"	"28010"	""	","	"0"	""	""	"2"
"44917"	"13"	"29668"	""	","	"0"	""	""	"3"
"44917"	"371"	"50789"	""	","	"0"	""	""	"1"
"44918"	"3"	"44919"	""	","	"0"	""	""	"1"
"44919"	"3"	"44918"	""	","	"0"	""	""	"1"
"44921"	"4"	"29600"	""	","	"0"	""	""	"1"
"44922"	"3"	"45136"	""	","	"0"	""	""	"1"
"44923"	"21"	"30867"	""	","	"0"	""	""	"1"
"44924"	"8"	"29768"	""	","	"0"	""	""	"1"
"44925"	"3"	"50647"	""	","	"0"	""	""	"1"
"44928"	"3"	"28948"	""	","	"0"	""	""	"1"
"44929"	"3"	"54358"	""	","	"0"	""	""	"1"
"44929"	"3"	"41910"	""	";"	"0"	""	""	"2"
"44931"	"4"	"30051"	""	","	"0"	""	""	"1"
"44931"	"3"	"53317"	""	","	"0"	""	""	"1"
"44932"	"21"	"44933"	""	","	"0"	""	""	"1"
"44932"	"30"	"44934"	""	","	"0"	""	""	"1"
"44932"	"30"	"44935"	""	","	"0"	""	""	"2"
"44932"	"3"	"53560"	""	","	"0"	""	""	"1"
"44932"	"3"	"41007"	""	","	"0"	""	""	"2"
"44932"	"113"	"35437"	""	","	"0"	""	""	"1"
"44933"	"23"	"44932"	""	","	"0"	""	""	"1"
"44933"	"30"	"44934"	""	","	"0"	""	""	"1"
"44933"	"30"	"44935"	""	","	"0"	""	""	"2"
"44933"	"3"	"53566"	""	","	"0"	""	""	"1"
"44933"	"3"	"41005"	""	","	"0"	""	""	"2"
"44934"	"387"	"44935"	""	","	"0"	""	""	"1"
"44934"	"3"	"53575"	""	","	"0"	""	""	"1"
"44934"	"3"	"41008"	""	","	"0"	""	""	"2"
"44935"	"683"	"44934"	""	","	"0"	""	""	"1"
"44935"	"3"	"53578"	""	","	"0"	""	""	"1"
"44935"	"3"	"53568"	""	","	"0"	""	""	"2"
"44936"	"3"	"44729"	""	","	"0"	""	""	"1"
"44941"	"37"	"27205"	""	","	"0"	""	""	"1"
"44943"	"3"	"44624"	""	","	"0"	""	""	"1"
"44944"	"3"	"30827"	""	","	"0"	""	""	"1"
"44945"	"4"	"28235"	""	","	"0"	""	""	"1"
"44948"	"3"	"29160"	""	","	"0"	""	""	"1"
"44948"	"3"	"52927"	""	","	"0"	""	""	"2"
"44948"	"5"	"44044"	""	","	"0"	""	""	"1"
"44949"	"3"	"42977"	""	","	"0"	""	""	"1"
"44949"	"3"	"40393"	""	","	"0"	""	""	"2"
"44950"	"3"	"47907"	""	","	"0"	""	""	"1"
"44952"	"3"	"31056"	""	","	"0"	""	""	"1"
"44953"	"3"	"44819"	""	","	"0"	""	""	"1"
"44953"	"3"	"43340"	""	";"	"0"	""	""	"2"
"44953"	"3"	"44830"	""	";"	"0"	""	""	"3"
"44953"	"3"	"44833"	""	","	"0"	""	""	"4"
"44953"	"3"	"44821"	""	";"	"0"	""	""	"5"
"44953"	"3"	"28235"	""	";"	"0"	""	""	"6"
"44953"	"3"	"44817"	""	","	"0"	""	""	"7"
"44953"	"3"	"44954"	""	";"	"0"	""	""	"8"
"44953"	"3"	"44962"	""	";"	"0"	""	""	"9"
"44953"	"3"	"44986"	""	";"	"0"	""	""	"10"
"44954"	"3"	"28235"	""	","	"0"	""	""	"1"
"44954"	"3"	"44953"	""	";"	"0"	""	""	"2"
"44954"	"3"	"44817"	""	","	"0"	""	""	"3"
"44954"	"3"	"44962"	""	";"	"0"	""	""	"4"
"44954"	"3"	"44986"	""	";"	"0"	""	""	"5"
"44954"	"3"	"44819"	""	";"	"0"	""	""	"6"
"44954"	"3"	"43340"	""	";"	"0"	""	""	"7"
"44954"	"3"	"44830"	""	";"	"0"	""	""	"8"
"44954"	"3"	"44833"	""	","	"0"	""	""	"9"
"44954"	"3"	"44821"	""	";"	"0"	""	""	"10"
"44955"	"3"	"47127"	""	","	"0"	""	""	"1"
"44959"	"3"	"28912"	""	","	"0"	""	""	"1"
"44959"	"3"	"44984"	""	","	"0"	""	""	"2"
"44959"	"384"	"29120"	""	","	"1"	"ART N=Y"	""	"1"
"44959"	"348"	"45103"	""	","	"0"	""	""	"1"
"44960"	"40"	"26992"	""	","	"0"	""	""	"1"
"44960"	"40"	"29262"	""	","	"0"	""	""	"2"
"44960"	"40"	"44749"	""	","	"0"	""	""	"3"
"44960"	"3"	"35543"	""	","	"0"	""	""	"1"
"44961"	"3"	"45041"	""	","	"0"	""	""	"1"
"44961"	"3"	"45031"	""	","	"0"	""	""	"2"
"44962"	"3"	"28235"	""	","	"0"	""	""	"1"
"44962"	"3"	"44953"	""	";"	"0"	""	""	"2"
"44962"	"3"	"44817"	""	","	"0"	""	""	"3"
"44962"	"3"	"44954"	""	";"	"0"	""	""	"4"
"44962"	"3"	"44986"	""	";"	"0"	""	""	"5"
"44962"	"3"	"44819"	""	";"	"0"	""	""	"6"
"44962"	"3"	"43340"	""	";"	"0"	""	""	"7"
"44962"	"3"	"44830"	""	";"	"0"	""	""	"8"
"44962"	"3"	"44833"	""	","	"0"	""	""	"9"
"44962"	"3"	"44821"	""	";"	"0"	""	""	"10"
"44963"	"3"	"44990"	""	","	"0"	""	""	"1"
"44963"	"3"	"44987"	""	","	"0"	""	""	"2"
"44963"	"4"	"28235"	""	","	"0"	""	""	"1"
"44964"	"421"	"29927"	"froide"	","	"0"	""	""	"1"
"44966"	"2"	"42304"	""	","	"0"	""	""	"1"
"44966"	"3"	"44967"	""	","	"0"	""	""	"1"
"44966"	"3"	"44969"	""	","	"0"	""	""	"2"
"44966"	"3"	"44819"	""	";"	"0"	""	""	"3"
"44966"	"3"	"44830"	""	","	"0"	""	""	"4"
"44966"	"3"	"44833"	""	";"	"0"	""	""	"5"
"44966"	"3"	"44821"	""	","	"0"	""	""	"6"
